state, lat, lon
 "District of Columbia", 38.88946286, -77.04036521
 "New York", 43.08343253, -77.62607455
 "South Carolina", 32.87772208, -80.0102293
 "South Carolina", 33.97764484, -81.03093741
 "Georgia", 33.82052008, -84.25079604
 "West Virginia", 39.6253407, -78.2179624
 "South Carolina", 33.03666644, -80.16069875
 "District of Columbia", 38.89756667, -77.03914722
 "Alabama", 33.1885, -87.52002
 "Florida", 30.21851288, -85.8735611
 "New Jersey", 40.93693694, -73.98673822
 "New York", 40.7779, -73.9675
 "Wisconsin", 43.23122756, -87.92199612
 "New York", 40.75697368, -73.98899379
 "Wisconsin", 43.04004967, -88.18362383
 "Illinois", 41.89115759, -87.61915224
 "South Carolina", 33.67243, -80.9030676
 "Massachusetts", 42.2520706, -70.9220307
 "New York", 42.6598, -73.7813
 "District of Columbia", 38.88946286, -77.04036521
 "New Jersey", 39.74683, -75.1967
 "Florida", 26.150074, -80.216423
 "New Jersey", 40.91927337, -74.13201937
 "Puerto Rico", 18.36689, -65.63432
 "Virginia", 39.0520448, -77.45455839
 "Massachusetts", 42.46936144, -71.34917622
 "Georgia", 34.0878105, -84.64170322
 "New York", 42.1336708, -75.9047318
 "Pennsylvania", 40.82520871, -76.85060978
 "South Carolina", 34.9019138, -82.4189855
 "Alabama", 33.37268834, -86.81471094
 "Virginia", 36.81616153, -76.07245057
 "Wisconsin", 43.06462451, -88.04667148
 "New York", 40.61512981, -74.03387681
 "Maryland", 39.164652, -76.707684
 "Michigan", 43.6896, -86.38
 "Florida", 28.82779995, -81.3563538
 "Illinois", 41.32722222, -89.20083333
 "North Carolina", 35.58347745, -82.52500089
 "New Jersey", 40.42322029, -74.38310777
 "Florida", 30.4484605, -86.62021402
 "Pennsylvania", 39.93997834, -75.16645509
 "Massachusetts", 42.37629323, -71.57995138
 "New York", 40.74222497, -73.98836113
 "Florida", 26.0253154, -80.22802228
 "Georgia", 33.9998247, -83.9032763
 "Illinois", 41.96818641, -87.71105189
 "Virginia", 39.09073367, -77.52678394
 "Georgia", 33.757764, -84.394857
 "Florida", 26.70127709, -80.20444111
 "Florida", 30.32633066, -81.65339546
 "Florida", 28.36981155, -81.52129728
 "Maryland", 39.40087643, -76.60039186
 "Michigan", 42.49029963, -83.14362198
 "Georgia", 34.01545866, -84.57181844
 "Virginia", 38.29669514, -77.51688671
 "Wisconsin", 45.9199, -89.2502
 "Tennessee", 36.16434192, -86.7702396
 "North Carolina", 35.9593806, -78.95717382
 "Indiana", 41.11537792, -85.12397883
 "Pennsylvania", 39.880919, -75.54343
 "New York", 40.80991152, -73.95189285
 "Florida", 25.68824216, -80.39289099
 "Ohio", 39.7705381, -84.2178344
 "Illinois", 41.88827516, -87.63064194
 "Illinois", 41.89509745, -87.63069147
 "North Carolina", 35.14033973, -80.74080229
 "Ohio", 40.1625447, -82.8963604
 "New Jersey", 39.44687991, -74.62703405
 "Ohio", 39.7740631, -84.2153229
 "Florida", 28.03310315, -82.54257917
 "Illinois", 41.8693531, -87.63275743
 "Pennsylvania", 40.71811809, -75.28511921
 "Massachusetts", 42.34446268, -71.10163543
 "North Carolina", 35.14033973, -80.74080229
 "New York", 40.77915661, -73.95377411
 "North Carolina", 35.14033973, -80.74080229
 "New York", 40.74276196, -73.97692323
 "Massachusetts", 42.3374, -71.2088
 "New York", 40.62622571, -74.17284965
 "Virginia", 36.65425, -76.22915
 "Ohio", 41.24642994, -81.84045983
 "Massachusetts", 42.612437, -71.322676
 "Indiana", 39.82887, -86.15383
 "New York", 40.75703458, -73.98905285
 "West Virginia", 38.3238397, -81.590958
 "Kentucky", 36.61774359, -88.31323187
 "Florida", 25.7877, -80.2241
 "District of Columbia", 38.90272945, -77.06160413
 "Florida", 28.53674578, -81.73218727
 "Pennsylvania", 40.0399, -76.3044
 "New York", 40.77492675, -73.98186371
 "Tennessee", 35.3371649, -89.91982366
 "New Jersey", 40.78531821, -74.04664993
 "Maryland", 39.11591053, -77.19792366
 "Alabama", 33.17435486, -87.49768409
 "Pennsylvania", 40.209844, -77.1765008
 "District of Columbia", 38.88946286, -77.04036521
 "New York", 40.68145, -73.9651
 "New York", 40.71689879, -73.83972461
 "Indiana", 41.11537792, -85.12397883
 "Virginia", 38.29644822, -77.51661611
 "New York", 40.7627, -73.97881
 "New Jersey", 40.42322029, -74.38310777
 "Tennessee", 36.10879855, -86.81698725
 "New Jersey", 39.69334724, -74.99933772
 "Ohio", 40.143163, -82.974791
 "District of Columbia", 38.89903937, -77.021594
 "Indiana", 41.13116, -85.142
 "Georgia", 33.87887788, -84.45622802
 "Florida", 28.37144918, -81.51759267
 "Pennsylvania", 40.07442724, -74.96790285
 "Florida", 28.47378802, -81.46504997
 "Virginia", 37.56735471, -77.46676683
 "New York", 40.7207559, -74.0007613
 "Florida", 25.79024341, -80.140626
 "New York", 42.81672883, -73.9283677
 "Michigan", 42.53112669, -83.11103582
 "New York", 40.7627, -73.97881
 "New York", 40.95701695, -73.87387521
 "Florida", 25.64438868, -80.3392195
 "New York", 40.7207559, -74.0007613
 "Illinois", 41.94746163, -87.65556817
 "New Jersey", 40.80814703, -73.98840888
 "Illinois", 42.14996215, -87.81636
 "New York", 40.71405003, -73.95984122
 "Florida", 26.14853039, -81.73087329
 "New Jersey", 40.0508, -74.9109
 "Virginia", 39.11915, -78.19467
 "New York", 42.327029, -79.57301
 "New York", 40.7627, -73.97881
 "Indiana", 39.76833333, -86.15805556
 "Florida", 28.5335, -81.3758
 "New York", 40.77393, -73.531426
 "Alabama", 32.5, -86.47
 "New Jersey", 40.82858596, -74.14026976
 "District of Columbia", 38.88939607, -77.04015613
 "District of Columbia", 38.88939607, -77.04015613
 "New York", 40.5595844, -74.16390936
 "Ohio", 41.4823, -81.6697
 "New York", 40.74097362, -73.78434062
 "District of Columbia", 38.89064877, -77.04797441
 "Florida", 25.92868902, -80.25470303
 "District of Columbia", 38.88773631, -77.04736859
 "Pennsylvania", 39.86185562, -75.3561916
 "Florida", 25.81749847, -80.12230592
 "Maryland", 39.21702678, -76.86369896
 "Florida", 27.925549, -82.483045
 "Virginia", 38.89047222, -77.06968056
 "Ohio", 40.87127382, -81.43615723
 "Maine", 44.22998226, -70.44491815
 "Virginia", 38.8094547, -77.04586227
 "Illinois", 42.04895655, -87.6847293
 "District of Columbia", 38.92343968, -77.00896111
 "Kentucky", 39.09504701, -84.49638605
 "Michigan", 42.28676434, -83.80424303
 "New York", 40.68708168, -73.85606655
 "Massachusetts", 42.162608, -71.061019
 "Florida", 25.68846546, -80.39303026
 "Ohio", 41.4467, -82.7091
 "Florida", 28.55594022, -81.20062092
 "Florida", 28.47015304, -81.44705603
 "Florida", 27.77126483, -82.63635981
 "Florida", 26.0215, -80.1749
 "North Carolina", 35.9043581, -78.78445208
 "Michigan", 42.49923993, -83.2948216
 "New York", 40.713865, -73.948609
 "North Carolina", 36.07729491, -79.82102805
 "Michigan", 42.70268925, -83.29576187
 "Illinois", 41.83155678, -88.09685689
 "Florida", 28.59578319, -81.35226544
 "Florida", 27.9946654, -82.4110673
 "Tennessee", 36.59135, -82.26106
 "North Carolina", 35.58780493, -80.85673858
 "Alabama", 34.718687, -86.67359889
 "North Carolina", 35.9043581, -78.78445208
 "Florida", 26.36984444, -80.2013092
 "New Jersey", 39.94298127, -74.96293877
 "New Jersey", 40.186094, -74.175538
 "Virginia", 38.6198331, -77.3752937
 "Virginia", 37.27915666, -76.74132458
 "Florida", 28.47378802, -81.46504997
 "New York", 40.72077232, -73.84349427
 "District of Columbia", 38.88773631, -77.04736859
 "Ohio", 41.39926611, -81.62384748
 "Georgia", 34.11515204, -84.73646721
 "Maryland", 38.5461, -77.135
 "Wisconsin", 43.04004967, -88.18362383
 "Pennsylvania", 40.68276969, -80.10522366
 "Ohio", 41.69439, -83.6407
 "North Carolina", 35.91636, -79.0861199
 "Virginia", 38.91774586, -77.21980512
 "Alabama", 32.5977707, -85.4950333
 "Florida", 28.46905518, -81.30516612
 "District of Columbia", 38.88946286, -77.04036521
 "District of Columbia", 38.88939607, -77.04015613
 "New Jersey", 40.54795565, -74.33591878
 "Wisconsin", 42.91304774, -87.9341197
 "North Carolina", 35.108359, -80.87510347
 "New York", 40.8227186, -72.8626242
 "Michigan", 42.4905, -83.14252
 "North Carolina", 35.8537298, -78.5655972
 "Pennsylvania", 40.3499538, -75.96711159
 "Pennsylvania", 40.56056905, -75.40929794
 "Illinois", 41.93006355, -87.68845273
 "North Carolina", 35.13891441, -80.93189461
 "Massachusetts", 42.43215054, -71.02023257
 "Ohio", 40.4369, -84.38084
 "Virginia", 39.052, -77.455
 "New Hampshire", 43.04113579, -71.43838406
 "New York", 40.8232798, -72.8630866
 "District of Columbia", 38.88946286, -77.04036521
 "Illinois", 41.85784382, -87.65732549
 "North Carolina", 35.61657, -82.65163
 "Virginia", 37.00940425, -76.38774192
 "Ohio", 40.79925132, -81.52741094
 "North Carolina", 35.8537298, -78.5655972
 "Tennessee", 35.2070238, -89.7981871
 "Pennsylvania", 40.209844, -77.1765008
 "Indiana", 39.95966287, -86.11713047
 "Massachusetts", 42.3948212, -71.07991079
 "Illinois", 41.89115759, -87.61915224
 "New Jersey", 40.78531821, -74.04664993
 "Illinois", 41.8693531, -87.63275743
 "Florida", 28.36981155, -81.52129728
 "Florida", 26.53680176, -80.09453509
 "Pennsylvania", 39.8293, -77.2342
 "Massachusetts", 42.66360807, -71.40737922
 "New York", 42.8551108, -73.832406
 "South Carolina", 33.02199694, -80.17323036
 "New York", 40.95515844, -73.85685389
 "Maryland", 39.28765867, -76.54508009
 "District of Columbia", 38.88946286, -77.04036521
 "New York", 40.7627, -73.97881
 "New York", 40.70710976, -73.56353858
 "Ohio", 39.3263782, -82.0948823
 "New York", 43.04472222, -76.14833333
 "New York", 43.04472222, -76.14833333
 "Illinois", 41.85494866, -87.65940006
 "New York", 43.04472222, -76.14833333
 "New York", 40.7627, -73.97881
 "Tennessee", 35.0034974, -85.394825
 "Michigan", 43.691215, -86.503697
 "New Jersey", 40.91532869, -74.0767014
 "Indiana", 39.46583333, -87.41444444
 "New York", 40.78679465, -73.97763963
 "North Carolina", 35.75627, -78.7334599
 "North Carolina", 35.75627, -78.7334599
 "Ohio", 41.6547344, -83.6067386
 "North Carolina", 35.8537298, -78.5655972
 "Michigan", 42.65995336, -84.54993367
 "Ohio", 41.49987054, -81.69872269
 "Georgia", 34.02229089, -84.61503971
 "Illinois", 41.89115759, -87.61915224
 "Virginia", 38.8904274, -77.0697248
 "North Carolina", 35.8537298, -78.5655972
 "Illinois", 40.07293583, -88.2521955
 "Kentucky", 38.48601054, -82.65270443
 "Kentucky", 38.48601054, -82.65270443
 "Pennsylvania", 40.27536949, -75.12702836
 "Alabama", 33.41966208, -86.78055621
 "Florida", 26.0639372, -80.279567
 "North Carolina", 35.75627, -78.7334599
 "Pennsylvania", 39.9409921, -75.1781133
 "District of Columbia", 38.88946286, -77.04036521
 "Florida", 27.925549, -82.483045
 "Tennessee", 35.6146377, -87.0341127
 "Florida", 30.37947464, -86.87136841
 "Connecticut", 41.67483513, -72.84497738
 "Florida", 25.79027211, -80.14077692
 "Illinois", 42.05501833, -88.06768195
 "Wisconsin", 44.2559, -88.3441
 "Virginia", 39.0356094, -77.5126318
 "Pennsylvania", 40.45456178, -80.011816
 "Maryland", 38.9578767, -76.7276548
 "District of Columbia", 38.87950958, -77.01817001
 "New York", 43.09195783, -75.31471252
 "Massachusetts", 42.34446268, -71.10163543
 "District of Columbia", 38.89903937, -77.021594
 "Pennsylvania", 40.1364899, -75.2147293
 "Georgia", 33.35077136, -84.05797712
 "Massachusetts", 42.3561185, -71.0552516
 "Michigan", 42.55450645, -83.02473505
 "Virginia", 38.87638, -77.07217
 "North Carolina", 36.4485512, -80.6658173
 "New York", 40.71320449, -74.01517676
 "Pennsylvania", 39.8293, -77.2342
 "New Jersey", 39.83466438, -75.10059425
 "Pennsylvania", 39.9567184, -75.1671241
 "Florida", 28.36981155, -81.52129728
 "Indiana", 41.11555556, -85.12444444
 "Pennsylvania", 40.02646342, -76.32413841
 "New York", 40.78679465, -73.97763963
 "Alabama", 33.1743212, -87.49777347
 "Michigan", 42.28284942, -83.38659525
 "Pennsylvania", 40.36800508, -80.11218667
 "Georgia", 33.7603, -84.393
 "New York", 43.07565923, -75.64262867
 "Georgia", 33.759633, -84.393765
 "Georgia", 33.76002097, -84.39310596
 "New York", 40.73405166, -73.99073727
 "North Carolina", 35.06219209, -80.81833332
 "Illinois", 41.7705495, -88.0397706
 "District of Columbia", 38.88946286, -77.04036521
 "District of Columbia", 38.88946286, -77.04036521
 "Georgia", 33.7615422, -84.3944345
 "Georgia", 33.76002097, -84.39310596
 "New York", 41.032978, -73.764508
 "Wisconsin", 42.91304774, -87.9341197
 "Pennsylvania", 40.11480661, -75.27982235
 "Georgia", 34.02679041, -84.04292463
 "South Carolina", 34.0171318, -81.0400085
 "Maryland", 39.3318, -76.631
 "New York", 40.77492675, -73.98186371
 "Michigan", 42.62219, -83.05922
 "Florida", 28.54033924, -81.38153553
 "New York", 40.74276196, -73.97692323
 "Indiana", 41.11469975, -85.124259
 "New Jersey", 40.46277, -74.323919
 "South Carolina", 32.87772208, -80.0102293
 "Pennsylvania", 40.43897374, -80.14660478
 "Indiana", 41.5354, -87.5165
 "Wisconsin", 44.0686, -87.7051
 "New York", 40.75242866, -73.99426568
 "North Carolina", 35.84867443, -78.88926712
 "Michigan", 41.94796355, -83.38852424
 "South Carolina", 33.02356665, -80.05466407
 "District of Columbia", 38.8886, -76.9755
 "Michigan", 41.94796355, -83.38852424
 "New Jersey", 40.46277, -74.323919
 "North Carolina", 35.58780493, -80.85673858
 "New Jersey", 40.54795565, -74.33591878
 "Georgia", 33.94956054, -84.13984206
 "Michigan", 42.53112669, -83.11103582
 "Indiana", 41.58549267, -85.84344506
 "Florida", 28.66654766, -81.38066769
 "Ohio", 39.87440432, -83.03844254
 "New Jersey", 40.58643336, -74.61917282
 "Indiana", 41.11537792, -85.12397883
 "New York", 40.75242866, -73.99426568
 "New Jersey", 40.548, -74.3359
 "Georgia", 33.79355293, -84.39623304
 "New Jersey", 40.91532869, -74.0767014
 "Illinois", 41.92134177, -87.66557265
 "Maine", 44.54502587, -69.6647577
 "New York", 40.77492675, -73.98186371
 "Wisconsin", 43.04004967, -88.18362383
 "North Carolina", 35.6893162, -78.57456254
 "Florida", 28.53925699, -81.38369908
 "North Carolina", 35.87181055, -78.71660508
 "New York", 40.78679465, -73.97763963
 "Indiana", 39.62944638, -86.11603897
 "Maryland", 39.04580678, -76.93721294
 "District of Columbia", 38.89903937, -77.021594
 "North Carolina", 35.185491, -80.880919
 "New Jersey", 39.83472115, -75.1005102
 "New York", 40.70799576, -73.86809246
 "Florida", 28.66654766, -81.38066769
 "New York", 40.77492675, -73.98186371
 "New York", 43.06929835, -76.17369466
 "North Carolina", 36.4837, -79.7894
 "Tennessee", 35.75807226, -83.92136638
 "Ohio", 39.37209364, -84.3745118
 "Georgia", 34.930213, -85.490304
 "Michigan", 43.694912, -86.363995
 "New York", 40.75242866, -73.99426568
 "Indiana", 41.11469975, -85.124259
 "Wisconsin", 43.1221547, -87.91422857
 "New York", 40.75703458, -73.98905285
 "Michigan", 42.48877, -83.50196
 "Florida", 28.13027912, -82.37008095
 "Georgia", 33.93222463, -84.34829266
 "District of Columbia", 38.88946286, -77.04036521
 "Michigan", 42.53186035, -83.44412994
 "North Carolina", 35.25527778, -81.18027778
 "New York", 40.791348, -73.974044
 "New York", 43.04472222, -76.14833333
 "New York", 40.74276196, -73.97692323
 "Ohio", 39.37222375, -84.3743737
 "Maryland", 39.30190319, -76.6155346
 "Delaware", 39.73594646, -75.56208982
 "Virginia", 38.77333546, -77.17389831
 "Virginia", 38.77333546, -77.17389831
 "Ohio", 41.59296482, -83.65148095
 "Ohio", 39.00445, -84.16202
 "New York", 40.70799576, -73.86809246
 "Georgia", 33.96935195, -84.0185677
 "New York", 40.74097362, -73.78434062
 "Indiana", 41.1311638, -85.14229371
 "Illinois", 41.89204407, -87.6292572
 "Georgia", 33.98113516, -84.07822841
 "North Carolina", 35.185491, -80.880919
 "District of Columbia", 38.88939607, -77.04015613
 "New York", 40.74276196, -73.97692323
 "Illinois", 40.77135397, -89.65517753
 "Virginia", 38.85861, -77.35652664
 "Pennsylvania", 40.343358, -80.073918
 "Maryland", 39.17565805, -76.82946044
 "Ohio", 41.9398, -80.54109
 "District of Columbia", 38.88939607, -77.04015613
 "Massachusetts", 42.346932, -71.082416
 "New York", 41.43115204, -74.16007805
 "District of Columbia", 38.89191345, -77.02990332
 "District of Columbia", 38.89191345, -77.02990332
 "District of Columbia", 38.89191345, -77.02990332
 "Wisconsin", 43.04137104, -87.90968018
 "New York", 40.8122406, -73.9618988
 "New York", 41.694882, -73.91371
 "Pennsylvania", 42.05909117, -80.08795023
 "West Virginia", 39.6253407, -78.2179624
 "Maryland", 39.21702678, -76.86369896
 "Ohio", 41.3099, -81.6289
 "Maryland", 38.94796313, -77.11895057
 "Florida", 26.41723, -80.07662
 "Tennessee", 35.66982649, -88.85121224
 "New York", 40.610384, -73.98762
 "Alabama", 30.7385218, -87.78852552
 "New York", 40.7207559, -74.0007613
 "District of Columbia", 38.889873, -77.008823
 "Virginia", 37.65331296, -77.61371031
 "District of Columbia", 38.90555556, -77.06055556
 "Alabama", 30.71641283, -88.18691157
 "Tennessee", 36.16405042, -86.78352567
 "Georgia", 33.99128524, -84.27466867
 "New York", 40.7207559, -74.0007613
 "Tennessee", 36.16405042, -86.78352567
 "New York", 40.7431211, -73.976644
 "Michigan", 41.93427415, -85.06083012
 "District of Columbia", 38.88946286, -77.04036521
 "Tennessee", 35.2070238, -89.7981871
 "Ohio", 41.45812313, -81.85922851
 "District of Columbia", 38.88946286, -77.04036521
 "Virginia", 38.77199748, -77.138342
 "Florida", 27.7899895, -82.7825699
 "Illinois", 37.71505767, -89.22037429
 "New York", 40.75242866, -73.99426568
 "North Carolina", 36.07734156, -79.82107727
 "North Carolina", 36.09702, -80.25422
 "South Carolina", 33.655, -78.93395
 "New York", 40.70712799, -73.563511
 "Michigan", 42.33312717, -83.04848769
 "Pennsylvania", 41.3629, -75.6808
 "Maryland", 38.983, -76.485
 "District of Columbia", 38.88946286, -77.04036521
 "Ohio", 39.9273609, -82.78446068
 "South Carolina", 34.068313, -81.154716
 "Massachusetts", 42.44936548, -73.2538996
 "Florida", 26.60527093, -81.86706959
 "Illinois", 42.24391927, -87.94900533
 "Michigan", 42.28676434, -83.80424303
 "Ohio", 41.4642487, -81.5561829
 "New Jersey", 40.54795565, -74.33591878
 "District of Columbia", 38.89903937, -77.021594
 "Georgia", 34.25005113, -84.48031425
 "Maryland", 38.99667131, -77.02544421
 "Tennessee", 36.37652921, -83.78312306
 "Tennessee", 36.37648654, -83.7831829
 "North Carolina", 35.8415895, -78.86944971
 "Ohio", 39.09371, -84.27141
 "Florida", 30.289361, -81.446563
 "Ohio", 41.54192878, -81.49267953
 "Pennsylvania", 40.02468528, -76.21518857
 "Michigan", 42.33166225, -83.160308
 "Michigan", 42.33166225, -83.160308
 "Georgia", 33.7489, -84.3881
 "Georgia", 33.56369621, -84.32859512
 "Illinois", 42.34943862, -88.236648
 "District of Columbia", 38.88946286, -77.04036521
 "Pennsylvania", 40.45456178, -80.011816
 "Florida", 26.1700892, -80.11517866
 "New Jersey", 40.24900502, -74.6940279
 "Maryland", 39.30190319, -76.6155346
 "District of Columbia", 38.9369, -77.021
 "Tennessee", 36.62337664, -87.32109547
 "Illinois", 41.8693531, -87.63275743
 "Florida", 30.32633066, -81.65339546
 "Virginia", 38.87224127, -77.22884417
 "Massachusetts", 42.3561185, -71.0552516
 "Tennessee", 36.10601517, -86.76224694
 "North Carolina", 35.51116428, -82.52487659
 "Illinois", 41.9051349, -87.64802
 "Wisconsin", 43.04137104, -87.90968018
 "District of Columbia", 38.8991, -77.029
 "New York", 40.7545951, -73.9791921
 "Maryland", 39.68408837, -77.66837239
 "Maryland", 39.02710624, -77.01250229
 "Virginia", 38.28899437, -77.50992179
 "Michigan", 42.32113642, -83.42952669
 "New York", 40.58615069, -73.92992048
 "Illinois", 41.92463998, -88.2701683
 "South Carolina", 32.94063675, -80.0440043
 "Virginia", 38.28899437, -77.50992179
 "New York", 40.73853102, -73.98967459
 "Virginia", 37.50674767, -77.61953286
 "Connecticut", 41.54106754, -72.18965509
 "Florida", 28.54087403, -81.37867749
 "Tennessee", 35.06381415, -89.75881983
 "Georgia", 33.79355293, -84.39623304
 "Ohio", 41.52397733, -81.43661857
 "Pennsylvania", 40.02646342, -76.32413841
 "New York", 42.99308499, -78.80433619
 "New York", 41.032978, -73.764508
 "New York", 42.95414286, -78.69392694
 "Pennsylvania", 40.40656857, -79.91766214
 "Pennsylvania", 40.40656857, -79.91766214
 "North Carolina", 35.33927039, -82.44631895
 "Florida", 27.94282486, -82.32401133
 "Florida", 27.94282486, -82.32401133
 "Virginia", 38.91774586, -77.21980512
 "Florida", 28.66654766, -81.38066769
 "Georgia", 33.64883537, -83.99471755
 "New York", 40.7969277, -73.9437432
 "North Carolina", 34.2428, -77.8329
 "North Carolina", 34.2428, -77.8329
 "Florida", 28.03310315, -82.54257917
 "New Jersey", 40.90936127, -74.55820084
 "Georgia", 34.02679041, -84.04292463
 "New York", 40.77476507, -73.98198997
 "New York", 40.7565708, -73.9885711
 "New Jersey", 40.79340869, -74.25605536
 "Florida", 29.65390909, -82.38022656
 "New York", 40.7969277, -73.9437432
 "New York", 40.7969277, -73.9437432
 "New York", 40.7968506, -73.9437432
 "Illinois", 41.75387704, -87.73320727
 "Virginia", 38.80223703, -77.53003488
 "Wisconsin", 43.75730187, -87.75230885
 "New Jersey", 40.90897043, -74.55789882
 "Massachusetts", 42.74399251, -71.15726526
 "Tennessee", 36.2027, -86.5136
 "Florida", 30.289361, -81.446563
 "Illinois", 41.74942338, -88.01631331
 "Virginia", 36.81616153, -76.07245057
 "New Jersey", 40.58643336, -74.61917282
 "New York", 40.75475949, -73.92390937
 "New Jersey", 40.24992395, -74.29359112
 "Ohio", 41.63097874, -81.42428226
 "Massachusetts", 42.366089, -71.103295
 "Virginia", 38.06464205, -78.49288411
 "New York", 43.32647072, -73.67758675
 "South Carolina", 34.03312475, -81.09146943
 "Illinois", 41.89115759, -87.61915224
 "North Carolina", 35.6513304, -80.46208548
 "North Carolina", 35.6513304, -80.46208548
 "South Carolina", 34.84033025, -82.3612833
 "New York", 40.7207559, -74.0007613
 "North Carolina", 35.06219209, -80.81833332
 "Indiana", 39.90933464, -86.21980759
 "Michigan", 43.01851726, -85.68610668
 "Florida", 26.25156567, -81.80422068
 "Georgia", 33.92941066, -83.33273222
 "Virginia", 37.55315325, -77.4515212
 "New Jersey", 40.54971117, -74.58450794
 "Florida", 27.83667608, -82.68587764
 "Illinois", 41.7949425, -87.9308388
 "Michigan", 41.7968, -86.0835
 "Florida", 25.78744925, -80.38072944
 "New York", 40.73737508, -74.00917766
 "Florida", 28.55594022, -81.20062092
 "Connecticut", 41.24220322, -73.00302361
 "North Carolina", 36.034942, -79.959037
 "Michigan", 42.9908, -83.6336
 "Tennessee", 35.75802723, -83.92133676
 "Florida", 26.03662019, -80.16284452
 "New York", 40.73669688, -74.01053127
 "New York", 40.58615069, -73.92992048
 "Virginia", 37.0617526, -76.42433167
 "Florida", 30.2642211, -81.5659411
 "Tennessee", 35.8328425, -88.8902623
 "Ohio", 40.91738849, -81.1024558
 "Maryland", 39.16033107, -76.72409534
 "Virginia", 39.05198504, -77.45502949
 "Florida", 28.37028379, -81.52075396
 "Florida", 26.1700892, -80.11517866
 "Florida", 28.5557963, -81.20076683
 "Alabama", 34.57211882, -87.01773811
 "New York", 41.76791888, -73.92923355
 "Indiana", 41.55377266, -87.16010777
 "Indiana", 41.55377266, -87.16010777
 "Massachusetts", 41.9667, -71.1875
 "Pennsylvania", 40.01424841, -75.67404528
 "New York", 40.70824014, -73.86832197
 "Florida", 28.87939057, -82.47521823
 "Florida", 30.32674243, -81.55465346
 "Florida", 28.41529704, -81.58061202
 "Florida", 30.32674243, -81.55465346
 "Florida", 26.53680176, -80.09453509
 "New Jersey", 39.83466438, -75.10059425
 "Kentucky", 39.09504701, -84.49638605
 "Florida", 28.36962202, -81.5195396
 "New York", 40.6638688, -73.55305465
 "Florida", 28.36962202, -81.5195396
 "Delaware", 39.83357807, -75.53578816
 "New Jersey", 39.93644437, -75.02820969
 "Massachusetts", 42.32259424, -71.17065614
 "Florida", 28.41529704, -81.58061202
 "Florida", 28.41529704, -81.58061202
 "North Carolina", 35.09897374, -80.7799694
 "Pennsylvania", 40.04426986, -75.3884188
 "Indiana", 40.0209551, -86.9018819
 "Florida", 28.41529704, -81.58061202
 "New York", 40.75242866, -73.99426568
 "Ohio", 41.45812313, -81.85922851
 "Indiana", 39.9568253, -86.1175461
 "Tennessee", 36.10847913, -86.81736806
 "New York", 40.98436633, -73.824843
 "New York", 40.91175144, -73.77938654
 "Maryland", 39.36375874, -76.61017958
 "Ohio", 39.99665136, -83.02761213
 "Maryland", 39.37451592, -77.41248525
 "Florida", 28.18487711, -80.59317112
 "Illinois", 37.75074984, -88.97917536
 "Wisconsin", 43.0990991, -87.94657492
 "Florida", 28.46973274, -81.44689879
 "Michigan", 42.49923993, -83.2948216
 "Ohio", 41.14022609, -81.35844154
 "Pennsylvania", 40.76786004, -75.56659539
 "Pennsylvania", 39.90793392, -79.74670887
 "Pennsylvania", 39.90793392, -79.74670887
 "Wisconsin", 42.56977006, -87.89210558
 "Florida", 28.37006187, -81.52034279
 "Florida", 28.37006187, -81.52034279
 "Indiana", 39.42700297, -87.4249506
 "Indiana", 39.42700297, -87.4249506
 "Florida", 28.53674578, -81.73218727
 "Florida", 28.53674578, -81.73218727
 "Florida", 28.4159726, -81.58122444
 "Florida", 28.4159726, -81.58122444
 "North Carolina", 35.35322369, -80.85018384
 "North Carolina", 35.35322369, -80.85018384
 "Tennessee", 36.32982614, -86.58971648
 "Tennessee", 36.32982614, -86.58971648
 "Wisconsin", 43.04004967, -88.18362383
 "Wisconsin", 43.04004967, -88.18362383
 "Florida", 28.37147722, -81.51747011
 "Florida", 28.37147722, -81.51747011
 "Wisconsin", 44.86487345, -89.63337955
 "New York", 40.78679465, -73.97763963
 "New York", 40.78679465, -73.97763963
 "New York", 40.6699873, -73.8975396
 "New York", 40.6699873, -73.8975396
 "New Jersey", 39.94295399, -74.96273986
 "New Jersey", 39.94295399, -74.96273986
 "New Jersey", 39.94295399, -74.96273986
 "New Jersey", 39.94295399, -74.96273986
 "Michigan", 43.2460499, -83.76895
 "Michigan", 43.2460499, -83.76895
 "Florida", 28.35177, -81.60279
 "Florida", 28.35177, -81.60279
 "Mississippi", 30.45541716, -88.88819128
 "Virginia", 39.0520448, -77.45455839
 "Massachusetts", 42.49732007, -71.16091472
 "Massachusetts", 41.9273186, -70.6457672
 "Indiana", 39.82997531, -84.83683313
 "Indiana", 39.90933464, -86.21980759
 "Florida", 28.4159726, -81.58122444
 "Pennsylvania", 40.0214986, -75.62807422
 "Maryland", 39.401835, -76.600717
 "District of Columbia", 38.90272945, -77.06160413
 "Florida", 28.87939057, -82.47521823
 "Illinois", 41.7770576, -88.2559418
 "New Jersey", 39.94295399, -74.96273986
 "Illinois", 42.3461669, -88.16396472
 "Michigan", 42.6731892, -82.9741727
 "Connecticut", 41.72381467, -72.76248823
 "Georgia", 33.99123332, -84.27458976
 "Virginia", 37.51394873, -77.68948205
 "Ohio", 41.02110597, -80.63509153
 "Wisconsin", 42.94959739, -88.10651936
 "Florida", 28.36962202, -81.5195396
 "Tennessee", 36.32982614, -86.58971648
 "Wisconsin", 42.94959739, -88.10651936
